"","title","WorkerId","social","know","error","v.trend.error"
"1370","Police Officers","A1OJV372NJPBJ0",-2,1,0.623690357179764,0
"1371","Police Officers","A8DZPG6LG0M3J",0,1,-0.378919706126409,2
"1372","Police Officers","AL03X7TW8ZCB0",-1,1,-0.76601438023875,0
"1373","Police Officers","A8TCR99262PGK",-1,1,-0.141119349462178,1
"1374","Police Officers","A10YOLDH7F5J7F",-2,1,0.623690357179764,0
"1375","Police Officers","A3FWFXTCHEX9UM",0,1,0.747006172582005,0
"1376","Police Officers","A3S67PMO5ZG61S",0,1,-0.782613240701878,1
"1377","Police Officers","AKATCXM6HXIU7",1,1,1.60970156002281,0
"1378","Police Officers","A26JIHKBORI9X",-1,1,-0.141119349462178,1
"1379","Police Officers","A2AQ06Z9QIHNX5",-1,1,-1.24028322318256,0
"1380","Miscellaneous Community and Social Service Specialists","A358YR7MWC6LRH",-1,0,-0.793887401341535,1
"1381","Miscellaneous Community and Social Service Specialists","A1WJC9VETYJYHP",-2,-1,0.192123801501508,1
"1382","Miscellaneous Community and Social Service Specialists","A2EEUQ0YY2XIU",-2,1,-0.351046685023623,0
"1383","Miscellaneous Community and Social Service Specialists","A2ZKJP3R23LRDM",-2,0,-0.975941715800195,0
"1384","Miscellaneous Community and Social Service Specialists","AXXE3YFPKF64O",-1,1,-0.793887401341535,2
"1385","Miscellaneous Community and Social Service Specialists","AA9PW65NC1SK5",-2,-1,-0.975941715800195,0
"1386","Miscellaneous Community and Social Service Specialists","A8DZPG6LG0M3J",-1,0,-0.351046685023623,2
"1387","Miscellaneous Community and Social Service Specialists","A23H9YT8Y0K7IG",-2,-1,0.192123801501508,2
"1388","Miscellaneous Community and Social Service Specialists","AHMFDP04U8I02",-2,0,-0.793887401341535,0
"1389","Miscellaneous Community and Social Service Specialists","A15FHCYJJXEFDN",1,0,0.817018832278079,0
"1390","Miscellaneous Community and Social Service Specialists","A9JHTV37LSE5F",-2,0,-0.336217418860854,1
"1391","Miscellaneous Community and Social Service Specialists","A3S67PMO5ZG61S",-2,-1,1.03865805239489,0
"1392","Miscellaneous Community and Social Service Specialists","AKATCXM6HXIU7",-2,-1,0.817018832278079,1
"1393","Miscellaneous Community and Social Service Specialists","A16D2GVNFHEB9V",-2,1,-1.197580935917,0
"1394","Miscellaneous Community and Social Service Specialists","AL03X7TW8ZCB0",-2,-1,-1.197580935917,0
"1395","Miscellaneous Community and Social Service Specialists","A3J57G3L42PDR4",-2,1,0.192123801501508,2
"1396","Miscellaneous Community and Social Service Specialists","A2AQ06Z9QIHNX5",-2,1,-1.197580935917,0
"1397","Miscellaneous Community and Social Service Specialists","A3ER967LRUC39Y",-2,-1,0.817018832278079,1
"1398","Miscellaneous Community and Social Service Specialists","A10YOLDH7F5J7F",-2,0,0.817018832278079,1
"1399","Miscellaneous Community and Social Service Specialists","A2SG52VOQKJL2P",-2,-1,1.17813500434455,2
"1400","Miscellaneous Community and Social Service Specialists","A28JXW5YZJDNK4",-2,0,-0.975941715800195,0
"1401","Miscellaneous Community and Social Service Specialists","A3ULLVXV9O1K4B",-1,1,-0.336217418860854,0
"1402","Miscellaneous Community and Social Service Specialists","A1AA20GYIOFY7N",0,1,3.19273477253964,0
"1403","Miscellaneous Community and Social Service Specialists","A2Z3B875S9CQP1",-1,0,-0.975941715800195,2
"1404","Miscellaneous Community and Social Service Specialists","A2J5N770I859WE",-2,0,-0.793887401341535,0
"1405","Miscellaneous Community and Social Service Specialists","A22R7DT2XQIKXV",-2,0,0.192123801501508,1
"1406","Miscellaneous Community and Social Service Specialists","A3C5DI9OH71AZC",-2,0,0.817018832278079,1
"1407","Miscellaneous Community and Social Service Specialists","A30MLBCTI3OWIR",-2,0,0.817018832278079,0
"1408","Miscellaneous Community and Social Service Specialists","A3760PCQD2MPIO",-2,0,-0.336217418860854,0
"1409","Miscellaneous Community and Social Service Specialists","AFDC9A6Z60W2Z",-2,0,0.192123801501508,1
"1410","Childcare Workers","AIH06SF8MK6XF",-1,1,0.258954531526066,1
"1411","Childcare Workers","A2ZKJP3R23LRDM",-2,1,-0.727056671316977,0
"1412","Childcare Workers","A1IYFXLF8HPO0G",-1,1,-0.821570949623651,0
"1413","Childcare Workers","A3J57G3L42PDR4",0,1,-0.198715450954615,0
"1414","Childcare Workers","A358YR7MWC6LRH",0,1,-1.18268712169012,0
"1415","Childcare Workers","A16D2GVNFHEB9V",-1,1,-0.727056671316977,0
"1416","Childcare Workers","AYG3MF094634L",-2,1,0.258954531526066,0
"1417","Childcare Workers","A15I7L8DS3FV6U",-2,1,-0.727056671316977,1
"1418","Childcare Workers","A2AQ06Z9QIHNX5",0,1,-1.18268712169012,0
"1419","Childcare Workers","A3ULLVXV9O1K4B",0,1,-0.198715450954615,0
"1420","Childcare Workers","A10YOLDH7F5J7F",-2,0,0.258954531526066,0
"1421","Childcare Workers","A28JXW5YZJDNK4",1,1,-1.18268712169012,0
"1422","Childcare Workers","A15FHCYJJXEFDN",-1,1,-0.198715450954615,0
"1423","Childcare Workers","A1AKMFN63ZSCL8",-2,1,-0.727056671316977,1
"1424","Childcare Workers","A9JHTV37LSE5F",-2,1,-1.18268712169012,0
"1425","Childcare Workers","A8TCR99262PGK",1,1,-1.18268712169012,1
"1426","Childcare Workers","AL03X7TW8ZCB0",-2,1,-0.198715450954615,0
"1427","Childcare Workers","A2DJNG082ZHH20",-2,1,0.258954531526066,1
"1428","Childcare Workers","AQHEUOC8K27FR",-2,1,-1.18268712169012,1
"1429","Childcare Workers","A2SG52VOQKJL2P",0,1,-0.821570949623651,1
"1430","Childcare Workers","A3FAURB3U6YND5",0,1,-0.198715450954615,0
"1431","Childcare Workers","A2GMDYCJTIJISA",0,1,-0.727056671316977,0
"1432","Childcare Workers","A28XFC7F3F89W8",-1,1,-0.727056671316977,0
"1433","Childcare Workers","AA9PW65NC1SK5",-2,-1,1.02376423816801,1
"1434","Childcare Workers","A1AA20GYIOFY7N",-1,1,0.258954531526066,1
"1435","Childcare Workers","A24ZKEJTS1O4IW",1,1,-1.18268712169012,0
"1436","Childcare Workers","A3760PCQD2MPIO",-2,1,-0.198715450954615,0
"1437","Childcare Workers","A2YBZFSUD5OP7W",0,1,-0.727056671316977,0
"1438","Childcare Workers","A2J5N770I859WE",-2,1,-1.18268712169012,0
"1439","Childcare Workers","A3C5DI9OH71AZC",-1,1,-0.727056671316977,1
"1440","Physicians and Surgeons","A70AS0KVKADBY",-2,1,-0.353800754861204,1
"1441","Physicians and Surgeons","A2ZKJP3R23LRDM",-1,1,-0.353800754861204,0
"1442","Physicians and Surgeons","A10YOLDH7F5J7F",-2,1,1.92536137498615,0
"1443","Physicians and Surgeons","A9JHTV37LSE5F",-2,1,0.535656637567632,1
"1444","Physicians and Surgeons","AQHEUOC8K27FR",-2,1,2.32905490956162,1
"1445","Physicians and Surgeons","AXXE3YFPKF64O",-1,1,0.0621555248367516,1
"1446","Physicians and Surgeons","A3ULLVXV9O1K4B",-1,1,-0.353800754861204,0
"1447","Physicians and Surgeons","A3760PCQD2MPIO",1,1,-0.353800754861204,2
"1448","Physicians and Surgeons","AIH06SF8MK6XF",-2,1,-0.353800754861204,2
"1449","Physicians and Surgeons","AL03X7TW8ZCB0",-2,1,-0.353800754861204,0
"1450","Physicians and Surgeons","A1XAOEDK0Y2KBT",-1,1,0.799435496277732,0
"1451","Physicians and Surgeons","A15FHCYJJXEFDN",-2,1,-0.353800754861204,2
"1452","Physicians and Surgeons","A24ZKEJTS1O4IW",1,1,-0.353800754861204,2
"1453","Physicians and Surgeons","A2AQ06Z9QIHNX5",-2,1,-0.353800754861204,0
"1454","Physicians and Surgeons","A2DJNG082ZHH20",-1,1,-0.353800754861204,1
"1455","Physicians and Surgeons","AFDC9A6Z60W2Z",-1,1,-0.353800754861204,0
"1456","Physicians and Surgeons","AIUKV0KVALMY6",-1,1,2.32905490956162,1
"1457","Physicians and Surgeons","A2JIQYORPF0PSE",-2,1,-0.353800754861204,0
"1458","Physicians and Surgeons","A3FWFXTCHEX9UM",-2,1,-0.353800754861204,0
"1459","Physicians and Surgeons","AKATCXM6HXIU7",2,1,-0.353800754861204,0
"1460","Physicians and Surgeons","A2GMDYCJTIJISA",-2,1,-0.353800754861204,2
"1461","Physicians and Surgeons","AHMFDP04U8I02",-2,1,-0.353800754861204,1
"1462","Physicians and Surgeons","A3FAURB3U6YND5",-2,1,-0.353800754861204,1
"1463","Physicians and Surgeons","A30MLBCTI3OWIR",-2,1,-0.353800754861204,2
"1464","Physicians and Surgeons","A1AA20GYIOFY7N",-1,1,-0.353800754861204,1
"1465","Physicians and Surgeons","A3J57G3L42PDR4",1,1,-0.353800754861204,0
"1466","Physicians and Surgeons","A2M5VW97GIYLHB",-1,-1,-0.353800754861204,1
"1467","Physicians and Surgeons","A28JXW5YZJDNK4",1,1,-0.353800754861204,0
"1468","Physicians and Surgeons","APWXTMJO1I1ST",-2,1,-0.353800754861204,1
"1469","Physicians and Surgeons","A16D2GVNFHEB9V",0,1,-0.353800754861204,2
"1470","Database and Systems Administrators and Network Architects","A28XFC7F3F89W8",-2,1,-0.14041440630758,0
"1471","Database and Systems Administrators and Network Architects","A2DJNG082ZHH20",-2,0,-0.59808438878826,0
"1472","Database and Systems Administrators and Network Architects","A1XMUVTADJU5JP",-2,0,1.01282184483136,0
"1473","Database and Systems Administrators and Network Architects","A3RH8U43LXMCLB",-2,0,0.387926814054783,0
"1474","Database and Systems Administrators and Network Architects","A3J57G3L42PDR4",-2,0,-0.59808438878826,0
"1475","Database and Systems Administrators and Network Architects","A261BGQAPP1916",-1,0,1.37393801689783,0
"1476","Database and Systems Administrators and Network Architects","A10YOLDH7F5J7F",-2,1,1.01282184483136,1
"1477","Database and Systems Administrators and Network Architects","A3ER967LRUC39Y",-2,-1,1.37393801689783,0
"1478","Database and Systems Administrators and Network Architects","AQHEUOC8K27FR",-2,1,1.01282184483136,0
"1479","Database and Systems Administrators and Network Architects","A24ZKEJTS1O4IW",-2,0,-0.14041440630758,0
"1480","Database and Systems Administrators and Network Architects","A3C5DI9OH71AZC",0,1,-1.00177792336373,0
"1481","Database and Systems Administrators and Network Architects","A9JHTV37LSE5F",-1,1,0.387926814054783,0
"1482","Database and Systems Administrators and Network Architects","AL03X7TW8ZCB0",0,1,0.387926814054783,0
"1483","Database and Systems Administrators and Network Architects","A8DZPG6LG0M3J",-2,-1,0.387926814054783,0
"1484","Database and Systems Administrators and Network Architects","A3H8M155NBFE1L",-2,1,1.37393801689783,0
"1485","Database and Systems Administrators and Network Architects","A3S67PMO5ZG61S",-1,1,-0.59808438878826,1
"1486","Database and Systems Administrators and Network Architects","A3FWFXTCHEX9UM",-2,-1,-0.406935021711528,0
"1487","Database and Systems Administrators and Network Architects","A3760PCQD2MPIO",-1,0,2.76364275431634,0
"1488","Database and Systems Administrators and Network Architects","A28JXW5YZJDNK4",-2,1,-0.59808438878826,0
"1489","Database and Systems Administrators and Network Architects","A3LGN9960JNQMZ",-1,0,0.387926814054783,0
"1490","Database and Systems Administrators and Network Architects","A9KPCMO1J1LQF",0,1,-0.59808438878826,0
"1491","Database and Systems Administrators and Network Architects","A2SG52VOQKJL2P",0,1,-0.59808438878826,2
"1492","Database and Systems Administrators and Network Architects","A358YR7MWC6LRH",1,1,-1.00177792336373,0
"1493","Database and Systems Administrators and Network Architects","A1AA20GYIOFY7N",0,1,1.01282184483136,0
"1494","Database and Systems Administrators and Network Architects","A18G2CLYSTENK",-1,1,1.01282184483136,0
"1495","Database and Systems Administrators and Network Architects","AE9JDOBGR6D12",-2,1,-0.59808438878826,0
"1496","Database and Systems Administrators and Network Architects","AXXE3YFPKF64O",-1,1,1.01282184483136,0
"1497","Database and Systems Administrators and Network Architects","A2ZKJP3R23LRDM",-1,1,-0.14041440630758,0
"1498","Database and Systems Administrators and Network Architects","A15FHCYJJXEFDN",-2,0,-0.59808438878826,0
"1499","Database and Systems Administrators and Network Architects","A30MLBCTI3OWIR",-2,0,1.01282184483136,0
"1500","Counselors","AFDC9A6Z60W2Z",-2,1,-0.0474112624213516,1
"1501","Counselors","AQHEUOC8K27FR",-2,1,-0.812220969063293,0
"1502","Counselors","AL03X7TW8ZCB0",-2,1,-1.09752282394381,0
"1504","Counselors","AKATCXM6HXIU7",1,1,-0.451104796996821,0
"1505","Counselors","A1X9CZFOD3ACQJ",-2,1,1.41810779218312,0
"1506","Counselors","A2JIQYORPF0PSE",-2,1,2.57134404332206,0
"1507","Counselors","A3J57G3L42PDR4",-2,1,-0.569181603581443,2
"1508","Counselors","A2SG52VOQKJL2P",0,1,-0.812220969063293,0
"1509","Counselors","A3FAURB3U6YND5",-2,0,-0.812220969063293,0
"1510","Counselors","A24ZKEJTS1O4IW",-1,1,-1.09752282394381,0
"1511","Counselors","A2DJNG082ZHH20",-1,1,-0.569181603581443,1
"1512","Counselors","A147F5PJTHOB8A",-1,1,-0.0474112624213516,0
"1513","Counselors","A28XFC7F3F89W8",-2,1,-0.812220969063293,1
"1514","Counselors","A10YOLDH7F5J7F",-2,1,-0.812220969063293,1
"1515","Counselors","A1XAOEDK0Y2KBT",-1,1,-0.0474112624213516,1
"1516","Counselors","A2EEUQ0YY2XIU",-2,1,-0.111511621100763,0
"1517","Counselors","A1AA20GYIOFY7N",-1,1,-0.0474112624213516,1
"1518","Counselors","A3760PCQD2MPIO",-1,1,-0.0474112624213516,0
"1519","Counselors","A2ZKJP3R23LRDM",-2,1,-1.09752282394381,0
"1520","Counselors","A1EBLL5P6V0MRI",-2,1,-0.569181603581443,1
"1521","Counselors","AA9PW65NC1SK5",-2,-1,-1.09752282394381,0
"1522","Counselors","A9JHTV37LSE5F",-2,0,-0.0474112624213516,1
"1523","Counselors","AXXE3YFPKF64O",-1,0,-0.812220969063293,1
"1524","Counselors","A2J5N770I859WE",1,1,-0.812220969063293,1
"1525","Counselors","A28JXW5YZJDNK4",0,1,0.292181913474706,0
"1526","Counselors","A3ULLVXV9O1K4B",-1,1,-0.0474112624213516,2
"1527","Counselors","A70AS0KVKADBY",-2,1,-0.812220969063293,1
"1528","Counselors","A16D2GVNFHEB9V",-2,1,-1.09752282394381,0
"1529","Counselors","A3S67PMO5ZG61S",-2,1,0.292181913474706,1
"1530","Lawyers and Judicial Law Clerks","AQHEUOC8K27FR",-2,1,1.99718060878072,1
"1531","Lawyers and Judicial Law Clerks","A1AA20GYIOFY7N",-1,1,-0.518450007346204,0
"1532","Lawyers and Judicial Law Clerks","A261BGQAPP1916",0,1,-0.862952565298531,0
"1533","Lawyers and Judicial Law Clerks","A3H8M155NBFE1L",-2,1,1.46883938841836,0
"1534","Lawyers and Judicial Law Clerks","AFDC9A6Z60W2Z",-2,1,1.01116940593768,0
"1535","Lawyers and Judicial Law Clerks","A9JHTV37LSE5F",-1,1,0.60747587136221,1
"1536","Lawyers and Judicial Law Clerks","A2SG52VOQKJL2P",0,1,-0.782228866056304,1
"1537","Lawyers and Judicial Law Clerks","A3RM5913JCUGCS",0,1,-0.862952565298531,0
"1538","Lawyers and Judicial Law Clerks","AMIYYN3EY7WMD",0,1,-0.518450007346204,2
"1539","Lawyers and Judicial Law Clerks","A18G2CLYSTENK",-2,1,-0.518450007346204,2
"1540","Lawyers and Judicial Law Clerks","A2ZKJP3R23LRDM",-1,1,-0.862952565298531,0
"1541","Lawyers and Judicial Law Clerks","A8TCR99262PGK",-1,1,-0.518450007346204,1
"1542","Lawyers and Judicial Law Clerks","AL03X7TW8ZCB0",-2,1,-0.518450007346204,0
"1543","Lawyers and Judicial Law Clerks","AKATCXM6HXIU7",2,1,-0.518450007346204,0
"1544","Lawyers and Judicial Law Clerks","A3J57G3L42PDR4",1,1,2.62207563955729,1
"1546","Lawyers and Judicial Law Clerks","A8DZPG6LG0M3J",0,1,-0.862952565298531,1
"1547","Lawyers and Judicial Law Clerks","A10YOLDH7F5J7F",-1,1,-0.862952565298531,1
"1548","Lawyers and Judicial Law Clerks","AIH06SF8MK6XF",-1,1,-0.862952565298531,0
"1549","Lawyers and Judicial Law Clerks","A2J5N770I859WE",-2,0,2.62207563955729,1
"1550","Lawyers and Judicial Law Clerks","A15FHCYJJXEFDN",-2,1,3.38688534619924,1
"1551","Lawyers and Judicial Law Clerks","A28JXW5YZJDNK4",0,1,-0.862952565298531,0
"1552","Lawyers and Judicial Law Clerks","A3ULLVXV9O1K4B",1,1,-0.862952565298531,0
"1553","Lawyers and Judicial Law Clerks","A3760PCQD2MPIO",-2,1,-0.518450007346204,0
"1554","Lawyers and Judicial Law Clerks","A16PU53B41CJ22",-2,0,-0.862952565298531,1
"1555","Lawyers and Judicial Law Clerks","A3C5DI9OH71AZC",-2,1,-0.518450007346204,1
"1556","Lawyers and Judicial Law Clerks","A1OJV372NJPBJ0",1,1,-0.518450007346204,0
"1557","Lawyers and Judicial Law Clerks","A2DJNG082ZHH20",1,0,-0.862952565298531,1
"1558","Lawyers and Judicial Law Clerks","A2AQ06Z9QIHNX5",-2,1,0.60747587136221,0
"1559","Lawyers and Judicial Law Clerks","A2JIQYORPF0PSE",-2,1,-0.862952565298531,0
"1560","Therapists","A3760PCQD2MPIO",-2,1,0.601410103603903,0
"1561","Therapists","A28JXW5YZJDNK4",0,1,0.00447671951592402,0
"1562","Therapists","A2DJNG082ZHH20",-2,0,0.00447671951592402,0
"1563","Therapists","A1AA20GYIOFY7N",-1,1,0.00447671951592402,0
"1564","Therapists","A2J5N770I859WE",-1,1,-0.0234849271726693,1
"1565","Therapists","A358YR7MWC6LRH",-2,1,-1.00949613001571,0
"1566","Therapists","AA9PW65NC1SK5",-2,-1,-0.551826147535032,0
"1567","Therapists","A2M5VW97GIYLHB",0,1,0.268255578226024,1
"1568","Therapists","AE9JDOBGR6D12",-2,1,0.601410103603903,1
"1569","Therapists","A16D2GVNFHEB9V",-2,1,0.00447671951592402,2
"1570","Therapists","AFDC9A6Z60W2Z",-2,1,-1.00949613001571,0
"1571","Therapists","A3S67PMO5ZG61S",-1,1,-1.00949613001571,2
"1572","Therapists","AQHEUOC8K27FR",-2,1,-0.0234849271726693,0
"1573","Therapists","A28XFC7F3F89W8",-2,1,-1.12144915919249,1
"1574","Therapists","A3FAURB3U6YND5",-2,1,0.00447671951592402,0
"1575","Therapists","AC1ZUVOEWWZ3H",-2,1,-1.12144915919249,1
"1576","Therapists","A2I4A4WGWII18Z",-2,1,-1.00949613001571,1
"1577","Therapists","AL03X7TW8ZCB0",-2,1,-1.00949613001571,0
"1578","Therapists","A3J57G3L42PDR4",-1,1,0.00447671951592402,0
"1579","Therapists","A2ZKJP3R23LRDM",-2,1,0.00447671951592402,0
"1580","Therapists","AKATCXM6HXIU7",1,1,0.601410103603903,0
"1581","Therapists","A1XMUVTADJU5JP",-2,1,1.15771297065486,1
"1582","Therapists","A9JHTV37LSE5F",0,1,0.962526275670375,0
"1583","Therapists","A2EEUQ0YY2XIU",-2,1,0.601410103603903,0
"1584","Therapists","AXXE3YFPKF64O",-1,-1,0.962526275670375,0
"1585","Therapists","A24ZKEJTS1O4IW",-2,1,0.00447671951592402,1
"1586","Therapists","A10YOLDH7F5J7F",-2,1,0.00447671951592402,1
"1587","Therapists","AHMFDP04U8I02",-2,1,0.00447671951592402,1
"1588","Therapists","A1OJV372NJPBJ0",-2,1,-0.551826147535032,2
"1589","Therapists","ARFK5JVM6G8T2",-2,1,0.00447671951592402,1
"1590","Social Workers","A2EEUQ0YY2XIU",-2,1,-0.560165990477141,0
"1591","Social Workers","A1OL25WY0BYMMH",1,1,-0.460120410101122,1
"1592","Social Workers","A15FHCYJJXEFDN",-1,1,-0.0564268755256533,0
"1593","Social Workers","APWXTMJO1I1ST",-2,1,1.55447935809396,1
"1594","Social Workers","AFDC9A6Z60W2Z",-2,1,0.401243106955027,1
"1595","Social Workers","A2ZKJP3R23LRDM",-2,1,-0.460120410101122,0
"1596","Social Workers","A2SG52VOQKJL2P",-2,1,3.93019529835552,1
"1597","Social Workers","ACWYF9Z50PCA9",-2,1,0.92958432731739,0
"1598","Social Workers","A3760PCQD2MPIO",0,1,-0.0564268755256533,0
"1599","Social Workers","A2DJNG082ZHH20",-1,1,-0.821236582167595,1
"1600","Social Workers","A16G716K9428HM",-2,1,-0.0564268755256533,0
"1601","Social Workers","AA9PW65NC1SK5",-2,-1,-0.0564268755256533,0
"1602","Social Workers","A16D2GVNFHEB9V",-1,1,-0.102496007996461,0
"1603","Social Workers","A259VM9OLD0RGN",-2,1,-0.821236582167595,1
"1604","Social Workers","AL03X7TW8ZCB0",-2,1,-0.460120410101122,0
"1605","Social Workers","AE9JDOBGR6D12",-1,1,-0.460120410101122,1
"1606","Social Workers","A2AQ06Z9QIHNX5",0,1,-0.560165990477141,2
"1607","Social Workers","A1AA20GYIOFY7N",-1,1,0.401243106955027,0
"1608","Social Workers","A28JXW5YZJDNK4",1,1,-1.0885072108395,1
"1609","Social Workers","A3J57G3L42PDR4",-2,1,-0.821236582167595,0
"1610","Social Workers","A10YOLDH7F5J7F",-2,1,0.92958432731739,1
"1611","Social Workers","A23H9YT8Y0K7IG",-1,1,-0.0564268755256533,1
"1612","Social Workers","A1EBLL5P6V0MRI",0,1,-1.0885072108395,0
"1613","Social Workers","AQHEUOC8K27FR",-2,1,0.92958432731739,1
"1614","Social Workers","A20QBFTIO0MOL2",-2,1,0.92958432731739,0
"1615","Social Workers","A24ZKEJTS1O4IW",-2,1,-0.460120410101122,1
"1616","Social Workers","A333VIE924FFIR",-1,1,1.91559553016043,0
"1617","Social Workers","A2J5N770I859WE",-2,1,0.92958432731739,1
"1618","Social Workers","A9JHTV37LSE5F",-2,1,-0.821236582167595,1
"1619","Social Workers","AVAOZJAR2JLKH",-2,1,0.401243106955027,1
"1620","First-Line Supervisors of Production and Operating Workers","AA9PW65NC1SK5",-2,-1,0.60265170246029,0
"1621","First-Line Supervisors of Production and Operating Workers","A3GTIIFSMHAKRZ",1,1,0.198958167884821,1
"1622","First-Line Supervisors of Production and Operating Workers","A2JTDTGLA7IZ0L",-1,0,0.198958167884821,1
"1623","First-Line Supervisors of Production and Operating Workers","A1OJV372NJPBJ0",-2,-1,1.58866290530333,1
"1624","First-Line Supervisors of Production and Operating Workers","AFDC9A6Z60W2Z",-2,0,0.60265170246029,1
"1625","First-Line Supervisors of Production and Operating Workers","A1AA20GYIOFY7N",-2,1,-0.162158004181651,1
"1626","First-Line Supervisors of Production and Operating Workers","AKATCXM6HXIU7",-2,-1,0.60265170246029,0
"1627","First-Line Supervisors of Production and Operating Workers","A9JHTV37LSE5F",-2,0,0.60265170246029,1
"1628","First-Line Supervisors of Production and Operating Workers","A3H8M155NBFE1L",-2,1,1.06032168494097,0
"1629","First-Line Supervisors of Production and Operating Workers","A8DZPG6LG0M3J",1,1,0.60265170246029,2
"1630","First-Line Supervisors of Production and Operating Workers","A2AQ06Z9QIHNX5",-2,1,-1.21924456846308,2
"1631","First-Line Supervisors of Production and Operating Workers","A2DJNG082ZHH20",-2,0,-0.787053034958224,1
"1632","First-Line Supervisors of Production and Operating Workers","A2JIQYORPF0PSE",-2,0,0.768044827301478,1
"1633","First-Line Supervisors of Production and Operating Workers","A3ULLVXV9O1K4B",-1,1,-0.162158004181651,1
"1634","First-Line Supervisors of Production and Operating Workers","A1AKMFN63ZSCL8",-1,1,0.198958167884821,0
"1635","First-Line Supervisors of Production and Operating Workers","A70AS0KVKADBY",-2,0,1.58866290530333,1
"1636","First-Line Supervisors of Production and Operating Workers","A28XFC7F3F89W8",-1,1,2.2135579360799,0
"1637","First-Line Supervisors of Production and Operating Workers","AC1ZUVOEWWZ3H",-2,0,1.06032168494097,2
"1638","First-Line Supervisors of Production and Operating Workers","A2SG52VOQKJL2P",-2,0,0.60265170246029,2
"1639","First-Line Supervisors of Production and Operating Workers","A28JXW5YZJDNK4",0,1,1.58866290530333,2
"1640","First-Line Supervisors of Production and Operating Workers","A3J57G3L42PDR4",-2,1,1.06032168494097,2
"1641","First-Line Supervisors of Production and Operating Workers","A2Z3B875S9CQP1",-1,1,-0.162158004181651,2
"1642","First-Line Supervisors of Production and Operating Workers","A10YOLDH7F5J7F",-2,0,-0.162158004181651,1
"1643","First-Line Supervisors of Production and Operating Workers","A3FWFXTCHEX9UM",-2,-1,1.06032168494097,1
"1644","First-Line Supervisors of Production and Operating Workers","A3760PCQD2MPIO",-2,0,1.06032168494097,1
"1645","First-Line Supervisors of Production and Operating Workers","A16G716K9428HM",2,1,0.198958167884821,1
"1646","First-Line Supervisors of Production and Operating Workers","A15FHCYJJXEFDN",-2,-1,2.2135579360799,1
"1647","First-Line Supervisors of Production and Operating Workers","AL03X7TW8ZCB0",-2,1,0.198958167884821,1
"1648","First-Line Supervisors of Production and Operating Workers","A1XAOEDK0Y2KBT",-1,0,-0.761574585982404,1
"1649","First-Line Supervisors of Production and Operating Workers","A2ZKJP3R23LRDM",-1,0,1.06032168494097,0
"1650","Carpenters","A1AA20GYIOFY7N",1,1,-0.672706483939877,2
"1651","Carpenters","AIH06SF8MK6XF",-1,1,0.110090065842294,1
"1652","Carpenters","A8DZPG6LG0M3J",0,1,-1.03382265600635,1
"1653","Carpenters","A3FWFXTCHEX9UM",-1,1,-0.269012949364408,1
"1654","Carpenters","A1EPXUQTMGH2NL",-1,1,0.716998253478635,2
"1655","Carpenters","AFDC9A6Z60W2Z",-2,1,-0.672706483939877,1
"1656","Carpenters","A3ULLVXV9O1K4B",1,1,0.110090065842294,0
"1657","Carpenters","A22R7DT2XQIKXV",-1,1,-1.03382265600635,0
"1658","Carpenters","A15FHCYJJXEFDN",1,1,0.188657033116272,0
"1659","Carpenters","AL03X7TW8ZCB0",-2,1,-0.875921137000749,0
"1660","Carpenters","A333VIE924FFIR",0,1,-1.03382265600635,2
"1661","Carpenters","AXXE3YFPKF64O",2,1,-0.875921137000749,1
"1662","Carpenters","A2SG52VOQKJL2P",-2,1,0.110090065842294,1
"1663","Carpenters","A28JXW5YZJDNK4",1,1,-0.875921137000749,0
"1664","Carpenters","A23H9YT8Y0K7IG",-2,1,-0.672706483939877,2
"1665","Carpenters","ABQES53HKWCT6",-1,1,-0.672706483939877,1
"1666","Carpenters","AKATCXM6HXIU7",-2,-1,0.716998253478635,1
"1667","Carpenters","A2ZKJP3R23LRDM",-1,1,-1.03382265600635,0
"1668","Carpenters","A8TCR99262PGK",1,1,0.716998253478635,1
"1669","Carpenters","A3J57G3L42PDR4",0,1,-0.672706483939877,0
"1670","Carpenters","A1EBLL5P6V0MRI",-2,1,0.188657033116272,1
"1671","Carpenters","A9JHTV37LSE5F",-1,1,-0.672706483939877,2
"1672","Carpenters","A2DJNG082ZHH20",-1,1,1.63970947912618,1
"1673","Carpenters","A3H8M155NBFE1L",-2,1,0.188657033116272,0
"1674","Carpenters","A3C5DI9OH71AZC",-1,1,-0.347579916638387,2
"1675","Carpenters","AVAOZJAR2JLKH",-1,1,-0.269012949364408,0
"1676","Carpenters","A3ER967LRUC39Y",-2,1,-1.03382265600635,1
"1677","Carpenters","A3760PCQD2MPIO",-1,1,-0.672706483939877,2
"1678","Carpenters","A30MLBCTI3OWIR",-2,1,-1.03382265600635,1
"1679","Carpenters","A10YOLDH7F5J7F",-2,1,-1.03382265600635,2
"1680","Computer and Information Analysts","A1XAOEDK0Y2KBT",-2,0,1.52391755076751,0
"1681","Computer and Information Analysts","A2EEUQ0YY2XIU",1,1,0.537906347924462,0
"1682","Computer and Information Analysts","A3C5DI9OH71AZC",1,1,0.537906347924462,0
"1683","Computer and Information Analysts","A28JXW5YZJDNK4",-2,1,-0.448104854918581,0
"1684","Computer and Information Analysts","A2JIQYORPF0PSE",-2,-1,1.92761108534298,1
"1685","Computer and Information Analysts","AXXE3YFPKF64O",0,1,0.537906347924462,1
